vrsta_podatka,sezona,kje,klub,kratica,st_tekem,podatek,povprecje,na_40_min
skoki,2017,v gosteh,KIROLBET Baskonia Vitoria Gasteiz,BAS,17,555,17.0,6.53
skoki,2017,v gosteh,Fenerbahce Dogus Istanbul,ULK,18,555,18.0,6.08
skoki,2017,v gosteh,Khimki Moscow Region,KHI,17,543,17.0,6.39
skoki,2017,v gosteh,Unicaja Malaga,MAL,15,527,15.0,6.97
skoki,2017,v gosteh,Maccabi FOX Tel Aviv,TEL,15,518,15.0,6.91
skoki,2017,v gosteh,FC Barcelona Lassa,BAR,15,504,15.0,6.72
skoki,2017,v gosteh,Anadolu Efes Istanbul,IST,15,486,15.0,6.48
skoki,2017,v gosteh,AX Armani Exchange Olimpia Milan,MIL,15,475,15.0,6.23
skoki,2017,v gosteh,Crvena Zvezda mts Belgrade,RED,15,468,15.0,6.24
skoki,2017,v gosteh,Brose Bamberg,BAM,15,459,15.0,6.12
skoki,2017,v gosteh,Valencia Basket,PAM,15,449,15.0,5.99
izgubljene zoge,2000,v gosteh,Tau Ceramica,BAS,12,174,12.0,2.9
izgubljene zoge,2000,v gosteh,Kinder Bologna,VIR,10,148,10.0,2.96
izgubljene zoge,2000,v gosteh,PAF Bologna,FOR,9,135,9.0,2.92
izgubljene zoge,2000,v gosteh,Union Olimpija Ljubljana,LJU,8,126,8.0,3.1
izgubljene zoge,2000,v gosteh,Real Madrid,MAD,8,125,8.0,3.12
izgubljene zoge,2000,v gosteh,Adecco Estudiantes,EST,6,117,6.0,3.9
izgubljene zoge,2000,v gosteh,Benetton Basket,TRE,8,106,8.0,2.61
izgubljene zoge,2000,v gosteh,Ovarense Aerosoles,OVA,5,103,5.0,4.12
izgubljene zoge,2000,v gosteh,Hapoel Jerusalem,JER,5,100,5.0,4.0
izgubljene zoge,2000,v gosteh,Region Wallone Spirou Charleroi,CHA,5,99,5.0,3.96
izgubljene zoge,2000,v gosteh,AEK Athens,AEK,8,96,8.0,2.4
izgubljene zoge,2000,v gosteh,Zalgiris Kaunas,ZAL,6,96,6.0,3.13
izgubljene zoge,2000,v gosteh,KK Buducnost,BUD,6,95,6.0,3.17
izgubljene zoge,2000,v gosteh,Olympiakos,OLY,7,95,7.0,2.71
izgubljene zoge,2000,v gosteh,Saint Petersburg Lions,PET,5,92,5.0,3.68
izgubljene zoge,2000,v gosteh,FC Barcelona,BAR,6,91,6.0,3.03
izgubljene zoge,2000,v gosteh,Cibona VIP,CIB,6,91,6.0,2.97
izgubljene zoge,2000,v gosteh,Peristeri,PER,6,80,6.0,2.67
izgubljene zoge,2000,v gosteh,Opel Skyliners,FRA,5,79,5.0,3.16
izgubljene zoge,2000,v gosteh,Lugano Snakes,LUG,5,78,5.0,3.12
izgubljene zoge,2000,v gosteh,Haribo London Towers,LON,5,74,5.0,2.96
izgubljene zoge,2000,v gosteh,PAOK BC,PAO,6,72,6.0,2.4
izgubljene zoge,2000,v gosteh,KK Zadar,ZAD,5,68,5.0,2.72
izgubljene zoge,2000,v gosteh,Muller Verona,VER,6,64,6.0,2.09
izgubljene zoge,2001,v gosteh,Tau Ceramica,BAS,10,164,10.0,3.2
izgubljene zoge,2001,v gosteh,Union Olimpija,LJU,10,162,10.0,3.2
izgubljene zoge,2001,v gosteh,Real Madrid,MAD,10,162,10.0,3.24
izgubljene zoge,2001,v gosteh,FC Barcelona,BAR,10,154,10.0,3.08
izgubljene zoge,2001,v gosteh,Ural Great,PEM,10,154,10.0,3.04
izgubljene zoge,2001,v gosteh,Panathinaikos,PAN,11,145,11.0,2.65
izgubljene zoge,2001,v gosteh,Kinder London Towers,LON,7,144,7.0,4.11
izgubljene zoge,2001,v gosteh,Kinder Bologna,VIR,11,143,11.0,2.6
izgubljene zoge,2001,v gosteh,Scavolini Pesaro,PES,10,138,10.0,2.76
izgubljene zoge,2001,v gosteh,CSKA Moscow,CSK,10,137,10.0,2.82
izgubljene zoge,2001,v gosteh,Maccabi Elite,TEL,11,137,11.0,2.46
izgubljene zoge,2001,v gosteh,AEK Athens,AEK,10,136,10.0,2.65
izgubljene zoge,2001,v gosteh,Skipper Bologna,FOR,10,135,10.0,2.7
izgubljene zoge,2001,v gosteh,Ulker,ULK,10,134,10.0,2.98
izgubljene zoge,2001,v gosteh,Olympiacos,OLY,10,129,10.0,2.58
izgubljene zoge,2001,v gosteh,Benetton Basket,TRE,10,128,10.0,2.56
izgubljene zoge,2001,v gosteh,KK Buducnost,BUD,7,127,7.0,3.63
izgubljene zoge,2001,v gosteh,Zalgiris,ZAL,7,122,7.0,3.49
izgubljene zoge,2001,v gosteh,Idea Slask,WRO,7,121,7.0,3.46
izgubljene zoge,2001,v gosteh,Spirou Basket,CHA,7,119,7.0,3.34
izgubljene zoge,2001,v gosteh,Partizan,PAR,7,116,7.0,3.26
izgubljene zoge,2001,v gosteh,KRKA Novo Mesto,MES,7,115,7.0,3.23
izgubljene zoge,2001,v gosteh,Opel Skyliners,FRA,7,112,7.0,3.2
izgubljene zoge,2001,v gosteh,Alba Berlin,BER,7,108,7.0,3.09
izgubljene zoge,2001,v gosteh,Peristeri,PER,7,107,7.0,3.08
izgubljene zoge,2001,v gosteh,Telindus Oostende,OOS,7,106,7.0,3.03
izgubljene zoge,2001,v gosteh,Efes Pilsen,IST,10,99,10.0,1.98
izgubljene zoge,2001,v gosteh,Unicaja,MAL,7,94,7.0,2.64
izgubljene zoge,2001,v gosteh,Pau-Orthez,PAU,7,92,7.0,2.63
izgubljene zoge,2001,v gosteh,Cibona VIP,CIB,7,87,7.0,2.49
izgubljene zoge,2001,v gosteh,KK Zadar,ZAD,7,86,7.0,2.46
izgubljene zoge,2001,v gosteh,Asvel Basket,ASV,7,78,7.0,2.23
izgubljene zoge,2002,v gosteh,Asvel Basket,ASV,10,160,10.0,3.2
izgubljene zoge,2002,v gosteh,Benetton Basket,TRE,12,155,12.0,2.58
izgubljene zoge,2002,v gosteh,Skipper Bologna,FOR,10,151,10.0,2.98
izgubljene zoge,2002,v gosteh,Panathinaikos,PAN,10,141,10.0,2.82
izgubljene zoge,2002,v gosteh,Virtus Bologna,VIR,10,140,10.0,2.8
izgubljene zoge,2002,v gosteh,Unicaja,MAL,10,138,10.0,2.73
izgubljene zoge,2002,v gosteh,KK Buducnost,BUD,7,136,7.0,3.89
izgubljene zoge,2002,v gosteh,FC Barcelona,BAR,10,132,10.0,2.58
izgubljene zoge,2002,v gosteh,CSKA Moscow,CSK,12,130,12.0,2.17
izgubljene zoge,2002,v gosteh,Efes Pilsen,IST,10,127,10.0,2.51
izgubljene zoge,2002,v gosteh,Cibona VIP,CIB,10,126,10.0,2.52
izgubljene zoge,2002,v gosteh,Tau Ceramica,BAS,10,122,10.0,2.44
izgubljene zoge,2002,v gosteh,Alba Berlin,BER,7,122,7.0,3.42
izgubljene zoge,2002,v gosteh,Ulker,ULK,10,120,10.0,2.37
izgubljene zoge,2002,v gosteh,Olympiacos,OLY,10,117,10.0,2.34
izgubljene zoge,2002,v gosteh,Maccabi Elite,TEL,10,116,10.0,2.32
izgubljene zoge,2002,v gosteh,Union Olimpija,LJU,10,115,10.0,2.3
izgubljene zoge,2002,v gosteh,Pau-Orthez,PAU,7,115,7.0,3.29
izgubljene zoge,2002,v gosteh,Montepaschi Siena,SIE,10,111,10.0,2.22
izgubljene zoge,2002,v gosteh,Idea Slask,WRO,7,99,7.0,2.83
izgubljene zoge,2002,v gosteh,Real Madrid,MAD,7,98,7.0,2.75
izgubljene zoge,2002,v gosteh,Zalgiris,ZAL,7,95,7.0,2.67
izgubljene zoge,2002,v gosteh,Partizan,PAR,7,91,7.0,2.55
izgubljene zoge,2002,v gosteh,AEK Athens,AEK,7,82,7.0,2.34
izgubljene zoge,2003,v gosteh,FC Barcelona,BAR,10,160,10.0,3.2
izgubljene zoge,2003,v gosteh,Pau-Orthez,PAU,10,159,10.0,3.18
izgubljene zoge,2003,v gosteh,Tau Ceramica,BAS,10,158,10.0,3.16
izgubljene zoge,2003,v gosteh,Skipper Bologna,FOR,12,153,12.0,2.52
izgubljene zoge,2003,v gosteh,CSKA Moscow,CSK,12,152,12.0,2.53
izgubljene zoge,2003,v gosteh,Maccabi Elite,TEL,10,142,10.0,2.8
izgubljene zoge,2003,v gosteh,Zalgiris,ZAL,10,135,10.0,2.67
izgubljene zoge,2003,v gosteh,Panathinaikos,PAN,10,129,10.0,2.49
izgubljene zoge,2003,v gosteh,Pamesa Valencia,PAM,10,128,10.0,2.84
izgubljene zoge,2003,v gosteh,Cibona VIP,CIB,10,125,10.0,2.47
izgubljene zoge,2003,v gosteh,Montepaschi Siena,SIE,10,123,10.0,2.46
izgubljene zoge,2003,v gosteh,KRKA Novo Mesto,MES,7,122,7.0,3.49
izgubljene zoge,2003,v gosteh,Efes Pilsen,IST,10,120,10.0,2.37
izgubljene zoge,2003,v gosteh,Benetton Basket,TRE,10,119,10.0,2.38
izgubljene zoge,2003,v gosteh,Olympiacos,OLY,10,118,10.0,2.36
izgubljene zoge,2003,v gosteh,Alba Berlin,BER,7,114,7.0,3.2
izgubljene zoge,2003,v gosteh,Asvel Basket,ASV,7,112,7.0,3.2
izgubljene zoge,2003,v gosteh,Union Olimpija,LJU,10,112,10.0,2.21
izgubljene zoge,2003,v gosteh,Ulker,ULK,10,110,10.0,2.2
izgubljene zoge,2003,v gosteh,Unicaja,MAL,7,109,7.0,3.06
izgubljene zoge,2003,v gosteh,Idea Slask,WRO,7,101,7.0,2.89
izgubljene zoge,2003,v gosteh,Partizan,PAR,7,97,7.0,2.72
izgubljene zoge,2003,v gosteh,AEK Athens,AEK,7,87,7.0,2.49
izgubljene zoge,2003,v gosteh,Lottomatica Roma,ROM,7,82,7.0,2.3
izgubljene zoge,2004,v gosteh,Panathinaikos,PAN,13,194,13.0,2.93
izgubljene zoge,2004,v gosteh,Efes Pilsen,IST,12,187,12.0,3.08
izgubljene zoge,2004,v gosteh,Tau Ceramica,BAS,13,170,13.0,2.59
izgubljene zoge,2004,v gosteh,Zalgiris,ZAL,10,166,10.0,3.28
izgubljene zoge,2004,v gosteh,Real Madrid,MAD,10,156,10.0,3.04
izgubljene zoge,2004,v gosteh,Ulker,ULK,11,152,11.0,2.76
izgubljene zoge,2004,v gosteh,Prokom Trefl Sopot,SOP,10,150,10.0,3.0
izgubljene zoge,2004,v gosteh,Cibona VIP,CIB,10,148,10.0,2.89
izgubljene zoge,2004,v gosteh,Benetton Basket,TRE,11,141,11.0,2.56
izgubljene zoge,2004,v gosteh,Maccabi Elite,TEL,11,136,11.0,2.47
izgubljene zoge,2004,v gosteh,AEK Athens,AEK,10,132,10.0,2.64
izgubljene zoge,2004,v gosteh,FC Barcelona,BAR,10,127,10.0,2.54
izgubljene zoge,2004,v gosteh,CSKA Moscow,CSK,11,125,11.0,2.25
izgubljene zoge,2004,v gosteh,Partizan,PAR,7,120,7.0,3.43
izgubljene zoge,2004,v gosteh,Opel Skyliners,FRA,7,118,7.0,3.37
izgubljene zoge,2004,v gosteh,Climamio Bologna,FOR,10,116,10.0,2.29
izgubljene zoge,2004,v gosteh,Montepaschi Siena,SIE,10,116,10.0,2.32
izgubljene zoge,2004,v gosteh,Adecco Estudiantes,EST,7,115,7.0,3.29
izgubljene zoge,2004,v gosteh,Scavolini Pesaro,PES,11,111,11.0,1.97
izgubljene zoge,2004,v gosteh,Pau-Orthez,PAU,7,109,7.0,3.11
izgubljene zoge,2004,v gosteh,Unicaja,MAL,7,103,7.0,2.94
izgubljene zoge,2004,v gosteh,Asvel Basket,ASV,7,100,7.0,2.86
izgubljene zoge,2004,v gosteh,Olympiacos,OLY,7,89,7.0,2.54
izgubljene zoge,2004,v gosteh,Union Olimpija,LJU,7,84,7.0,2.4
izgubljene zoge,2005,v gosteh,Tau Ceramica,BAS,14,211,14.0,2.99
izgubljene zoge,2005,v gosteh,Real Madrid,MAD,12,177,12.0,2.95
izgubljene zoge,2005,v gosteh,Zalgiris,ZAL,10,171,10.0,3.42
izgubljene zoge,2005,v gosteh,Maccabi Elite,TEL,12,170,12.0,2.83
izgubljene zoge,2005,v gosteh,GHP Bamberg,BAM,10,165,10.0,3.3
izgubljene zoge,2005,v gosteh,Olympiacos,OLY,12,157,12.0,2.62
izgubljene zoge,2005,v gosteh,Efes Pilsen,IST,11,156,11.0,2.8
izgubljene zoge,2005,v gosteh,Lietuvos Rytas,LIE,10,152,10.0,3.0
izgubljene zoge,2005,v gosteh,Panathinaikos,PAN,11,152,11.0,2.76
izgubljene zoge,2005,v gosteh,CSKA Moscow,CSK,12,151,12.0,2.47
izgubljene zoge,2005,v gosteh,Winterthur FC Barcelona,BAR,11,138,11.0,2.51
izgubljene zoge,2005,v gosteh,Cibona VIP,CIB,10,138,10.0,2.76
izgubljene zoge,2005,v gosteh,Strasbourg,STR,7,138,7.0,3.94
izgubljene zoge,2005,v gosteh,Partizan,PAR,7,137,7.0,3.85
izgubljene zoge,2005,v gosteh,Ulker,ULK,10,133,10.0,2.66
izgubljene zoge,2005,v gosteh,Climamio Bologna,FOR,10,132,10.0,2.61
izgubljene zoge,2005,v gosteh,Unicaja,MAL,10,132,10.0,2.64
izgubljene zoge,2005,v gosteh,Benetton Basket,TRE,10,120,10.0,2.37
izgubljene zoge,2005,v gosteh,AJ Milano,MIL,7,115,7.0,3.17
izgubljene zoge,2005,v gosteh,Pau-Orthez,PAU,7,108,7.0,3.09
izgubljene zoge,2005,v gosteh,Union Olimpija,LJU,7,103,7.0,2.94
izgubljene zoge,2005,v gosteh,AEK Athens,AEK,7,102,7.0,2.91
izgubljene zoge,2005,v gosteh,Prokom Trefl Sopot,SOP,7,101,7.0,2.89
izgubljene zoge,2005,v gosteh,Montepaschi Siena,SIE,7,99,7.0,2.83
izgubljene zoge,2006,v gosteh,Unicaja,MAL,13,215,13.0,3.21
izgubljene zoge,2006,v gosteh,Olympiacos,OLY,11,185,11.0,3.36
izgubljene zoge,2006,v gosteh,Pau-Orthez,PAU,10,182,10.0,3.51
izgubljene zoge,2006,v gosteh,Maccabi Elite,TEL,12,180,12.0,2.94
izgubljene zoge,2006,v gosteh,Dynamo Moscow,DYN,10,175,10.0,3.18
izgubljene zoge,2006,v gosteh,Tau Ceramica,BAS,12,170,12.0,2.83
izgubljene zoge,2006,v gosteh,Panathinaikos,PAN,11,168,11.0,3.05
izgubljene zoge,2006,v gosteh,Partizan,PAR,10,164,10.0,3.28
izgubljene zoge,2006,v gosteh,DKV Joventut,JOV,10,163,10.0,3.26
izgubljene zoge,2006,v gosteh,CSKA Moscow,CSK,12,144,12.0,2.38
izgubljene zoge,2006,v gosteh,Winterthur FC Barcelona,BAR,12,139,12.0,2.29
izgubljene zoge,2006,v gosteh,Aris TT Bank,ARI,10,138,10.0,2.76
izgubljene zoge,2006,v gosteh,Cibona,CIB,7,137,7.0,3.72
izgubljene zoge,2006,v gosteh,Efes Pilsen,IST,10,137,10.0,2.74
izgubljene zoge,2006,v gosteh,Lottomatica Roma,ROM,10,126,10.0,2.49
izgubljene zoge,2006,v gosteh,Le Mans,LEM,7,123,7.0,3.51
izgubljene zoge,2006,v gosteh,Prokom Trefl Sopot,SOP,10,123,10.0,2.43
izgubljene zoge,2006,v gosteh,Zalgiris,ZAL,7,122,7.0,3.49
izgubljene zoge,2006,v gosteh,RheinEnergie,COL,7,121,7.0,3.46
izgubljene zoge,2006,v gosteh,Benetton Basket,TRE,10,118,10.0,2.33
izgubljene zoge,2006,v gosteh,Fenerbahce Ulker,ULK,7,105,7.0,2.95
izgubljene zoge,2006,v gosteh,Union Olimpija,LJU,7,103,7.0,2.94
izgubljene zoge,2006,v gosteh,Eldo Napoli,NAP,7,87,7.0,2.44
izgubljene zoge,2006,v gosteh,Climamio Bologna,FOR,7,86,7.0,2.46
izgubljene zoge,2007,v gosteh,Partizan Igokea,PAR,12,208,12.0,3.43
izgubljene zoge,2007,v gosteh,Olympiacos,OLY,12,171,12.0,2.85
izgubljene zoge,2007,v gosteh,Tau Ceramica,BAS,12,170,12.0,2.8
izgubljene zoge,2007,v gosteh,Unicaja,MAL,10,169,10.0,3.38
izgubljene zoge,2007,v gosteh,Maccabi Elite,TEL,12,167,12.0,2.73
izgubljene zoge,2007,v gosteh,Fenerbahce Ulker,ULK,11,164,11.0,2.98
izgubljene zoge,2007,v gosteh,Zalgiris,ZAL,10,162,10.0,3.2
izgubljene zoge,2007,v gosteh,AXA FC Barcelona,BAR,12,157,12.0,2.61
izgubljene zoge,2007,v gosteh,Lietuvos Rytas,LIE,10,153,10.0,3.02
izgubljene zoge,2007,v gosteh,Panathinaikos,PAN,10,152,10.0,3.0
izgubljene zoge,2007,v gosteh,Efes Pilsen,IST,10,145,10.0,2.86
izgubljene zoge,2007,v gosteh,Aris TT Bank,ARI,10,140,10.0,2.8
izgubljene zoge,2007,v gosteh,Montepaschi Siena,SIE,11,138,11.0,2.48
izgubljene zoge,2007,v gosteh,Union Olimpija,LJU,7,125,7.0,3.57
izgubljene zoge,2007,v gosteh,CSKA Moscow,CSK,13,123,13.0,1.89
izgubljene zoge,2007,v gosteh,Cibona,CIB,7,121,7.0,3.46
izgubljene zoge,2007,v gosteh,Real Madrid,MAD,10,121,10.0,2.42
izgubljene zoge,2007,v gosteh,Lottomatica Roma,ROM,10,121,10.0,2.42
izgubljene zoge,2007,v gosteh,Brose Baskets,BAM,7,106,7.0,3.03
izgubljene zoge,2007,v gosteh,Prokom Trefl Sopot,SOP,7,105,7.0,3.0
izgubljene zoge,2007,v gosteh,Le Mans,LEM,7,102,7.0,2.91
izgubljene zoge,2007,v gosteh,Chorale Roanne,ROA,7,102,7.0,2.91
izgubljene zoge,2007,v gosteh,Virtus VidiVici,VIR,7,96,7.0,2.74
izgubljene zoge,2007,v gosteh,AJ Milano,MIL,7,82,7.0,2.34
izgubljene zoge,2008,v gosteh,Panathinaikos,PAN,11,161,11.0,2.93
izgubljene zoge,2008,v gosteh,Partizan,PAR,10,154,10.0,3.04
izgubljene zoge,2008,v gosteh,Olympiacos,OLY,10,148,10.0,2.92
izgubljene zoge,2008,v gosteh,Tau Ceramica,BAS,11,142,11.0,2.55
izgubljene zoge,2008,v gosteh,Regal FC Barcelona,BAR,11,138,11.0,2.51
izgubljene zoge,2008,v gosteh,Real Madrid,MAD,10,136,10.0,2.72
izgubljene zoge,2008,v gosteh,Cibona,CIB,8,130,8.0,3.25
izgubljene zoge,2008,v gosteh,CSKA Moscow,CSK,11,122,11.0,2.22
izgubljene zoge,2008,v gosteh,Unicaja,MAL,8,122,8.0,3.0
izgubljene zoge,2008,v gosteh,Asseco Prokom,SOP,8,121,8.0,3.02
izgubljene zoge,2008,v gosteh,Montepaschi Siena,SIE,10,119,10.0,2.38
izgubljene zoge,2008,v gosteh,Fenerbahce Ulker,ULK,8,118,8.0,2.95
izgubljene zoge,2008,v gosteh,Alba Berlin,BER,8,114,8.0,2.85
izgubljene zoge,2008,v gosteh,Maccabi Electra,TEL,8,114,8.0,2.85
izgubljene zoge,2008,v gosteh,AJ Milano,MIL,8,104,8.0,2.6
izgubljene zoge,2008,v gosteh,Lottomatica Roma,ROM,8,98,8.0,2.41
izgubljene zoge,2008,v gosteh,Zalgiris,ZAL,5,93,5.0,3.72
izgubljene zoge,2008,v gosteh,Union Olimpija,LJU,5,84,5.0,3.13
izgubljene zoge,2008,v gosteh,Panionios On Telecoms,NIO,5,82,5.0,3.28
izgubljene zoge,2008,v gosteh,SLUC Nancy,NAN,5,81,5.0,3.24
izgubljene zoge,2008,v gosteh,Efes Pilsen,IST,5,73,5.0,2.92
izgubljene zoge,2008,v gosteh,Le Mans,LEM,5,71,5.0,2.77
izgubljene zoge,2008,v gosteh,DKV Joventut,JOV,5,69,5.0,2.76
izgubljene zoge,2008,v gosteh,Air Avellino,AVE,5,65,5.0,2.54
izgubljene zoge,2009,v gosteh,Partizan,PAR,11,195,11.0,3.51
izgubljene zoge,2009,v gosteh,CSKA Moscow,CSK,11,168,11.0,3.02
izgubljene zoge,2009,v gosteh,Olympiacos,OLY,12,163,12.0,2.63
izgubljene zoge,2009,v gosteh,Asseco Prokom,SOP,10,162,10.0,3.24
izgubljene zoge,2009,v gosteh,Maccabi Electra,TEL,10,145,10.0,2.86
izgubljene zoge,2009,v gosteh,Zalgiris Kaunas,ZAL,8,143,8.0,3.57
izgubljene zoge,2009,v gosteh,BC Khimki,KHI,8,132,8.0,3.3
izgubljene zoge,2009,v gosteh,Caja Laboral,BAS,10,131,10.0,2.62
izgubljene zoge,2009,v gosteh,Real Madrid,MAD,10,128,10.0,2.53
izgubljene zoge,2009,v gosteh,Regal FC Barcelona,BAR,10,117,10.0,2.31
izgubljene zoge,2009,v gosteh,Panathinaikos,PAN,8,112,8.0,2.76
izgubljene zoge,2009,v gosteh,Efes Pilsen,IST,8,111,8.0,2.73
izgubljene zoge,2009,v gosteh,Unicaja,MAL,8,109,8.0,2.72
izgubljene zoge,2009,v gosteh,Maroussi BC,MAR,8,97,8.0,2.42
izgubljene zoge,2009,v gosteh,Cibona,CIB,8,94,8.0,2.31
izgubljene zoge,2009,v gosteh,Union Olimpija,LJU,5,94,5.0,3.76
izgubljene zoge,2009,v gosteh,Montepaschi Siena,SIE,8,92,8.0,2.3
izgubljene zoge,2009,v gosteh,Lietuvos Rytas,LIE,5,88,5.0,3.52
izgubljene zoge,2009,v gosteh,EWE Baskets,OLD,5,87,5.0,3.48
izgubljene zoge,2009,v gosteh,Asvel Basket,ASV,5,84,5.0,3.36
izgubljene zoge,2009,v gosteh,Entente Orleanaise,ORL,5,82,5.0,3.28
izgubljene zoge,2009,v gosteh,Lottomatica Roma,ROM,5,82,5.0,3.28
izgubljene zoge,2009,v gosteh,Fenerbahce Ulker,ULK,5,80,5.0,3.12
izgubljene zoge,2009,v gosteh,Armani Jeans Milano,MIL,5,71,5.0,2.84
izgubljene zoge,2010,v gosteh,Montepaschi Siena,SIE,12,165,12.0,2.75
izgubljene zoge,2010,v gosteh,Power Electronics Valencia,PAM,11,162,11.0,2.95
izgubljene zoge,2010,v gosteh,Panathinaikos Athens,PAN,11,155,11.0,2.79
izgubljene zoge,2010,v gosteh,Real Madrid,MAD,11,148,11.0,2.69
izgubljene zoge,2010,v gosteh,Olympiacos Piraeus,OLY,10,148,10.0,2.96
izgubljene zoge,2010,v gosteh,Caja Laboral Vitoria,BAS,10,143,10.0,2.82
izgubljene zoge,2010,v gosteh,Zalgiris Kaunas,ZAL,8,140,8.0,3.45
izgubljene zoge,2010,v gosteh,Partizan mt:s Belgrade,PAR,8,134,8.0,3.35
izgubljene zoge,2010,v gosteh,Union Olimpija Ljubljana,LJU,8,126,8.0,3.1
izgubljene zoge,2010,v gosteh,Efes Pilsen Istanbul,IST,8,125,8.0,2.99
izgubljene zoge,2010,v gosteh,Lottomatica Roma,ROM,8,118,8.0,2.95
izgubljene zoge,2010,v gosteh,Lietuvos Rytas Vilnius,LIE,8,117,8.0,2.93
izgubljene zoge,2010,v gosteh,Maccabi Electra Tel Aviv,TEL,10,115,10.0,2.3
izgubljene zoge,2010,v gosteh,Regal Barcelona,BAR,10,112,10.0,2.21
izgubljene zoge,2010,v gosteh,Unicaja Malaga,MAL,8,109,8.0,2.72
izgubljene zoge,2010,v gosteh,Fenerbahce Ulker Istanbul,ULK,8,108,8.0,2.66
izgubljene zoge,2010,v gosteh,CSKA Moscow,CSK,5,85,5.0,3.4
izgubljene zoge,2010,v gosteh,Asseco Prokom Gdynia,SOP,5,82,5.0,3.2
izgubljene zoge,2010,v gosteh,Brose Baskets Bamberg,BAM,5,80,5.0,3.12
izgubljene zoge,2010,v gosteh,Cholet Basket,CHO,5,79,5.0,3.16
izgubljene zoge,2010,v gosteh,Cibona Zagreb,CIB,5,78,5.0,3.12
izgubljene zoge,2010,v gosteh,Spirou Charleroi,CHA,5,76,5.0,3.04
izgubljene zoge,2010,v gosteh,Khimki Moscow Region,KHI,5,61,5.0,2.44
izgubljene zoge,2010,v gosteh,Armani Jeans  Milano,MIL,5,60,5.0,2.4
izgubljene zoge,2011,v gosteh,Olympiacos Piraeus,OLY,11,159,11.0,2.86
izgubljene zoge,2011,v gosteh,Maccabi Electra Tel Aviv,TEL,11,151,11.0,2.71
izgubljene zoge,2011,v gosteh,Unics Kazan,UNK,10,151,10.0,2.98
izgubljene zoge,2011,v gosteh,Gescrap Bilbao Basket,BIL,10,140,10.0,2.8
izgubljene zoge,2011,v gosteh,CSKA Moscow,CSK,10,135,10.0,2.67
izgubljene zoge,2011,v gosteh,Panathinaikos Athens,PAN,11,132,11.0,2.4
izgubljene zoge,2011,v gosteh,Fenerbahce Ulker,ULK,8,127,8.0,3.13
izgubljene zoge,2011,v gosteh,Zalgiris Kaunas,ZAL,8,118,8.0,2.9
izgubljene zoge,2011,v gosteh,Galatasaray Medical Park,GAL,8,115,8.0,2.87
izgubljene zoge,2011,v gosteh,Unicaja Malaga,MAL,8,114,8.0,2.85
izgubljene zoge,2011,v gosteh,FC Barcelona Regal,BAR,11,113,11.0,2.05
izgubljene zoge,2011,v gosteh,Montepaschi Siena,SIE,10,109,10.0,2.18
izgubljene zoge,2011,v gosteh,Anadolu Efes Istanbul,IST,8,107,8.0,2.67
izgubljene zoge,2011,v gosteh,Real Madrid,MAD,8,101,8.0,2.52
izgubljene zoge,2011,v gosteh,Bennet Cantu,CTU,8,93,8.0,2.29
izgubljene zoge,2011,v gosteh,EA7 Emporio Armani,MIL,8,85,8.0,2.12
izgubljene zoge,2011,v gosteh,SLUC Nancy,NAN,5,85,5.0,3.4
izgubljene zoge,2011,v gosteh,Belgacom Spirou Charleroi,CHA,5,79,5.0,3.16
izgubljene zoge,2011,v gosteh,Union Olimpija Ljubljana,LJU,5,77,5.0,3.08
izgubljene zoge,2011,v gosteh,Partizan mt:s Belgrade,PAR,5,72,5.0,2.88
izgubljene zoge,2011,v gosteh,KK Zagreb,ZAG,5,72,5.0,2.88
izgubljene zoge,2011,v gosteh,Asseco Prokom Gdynia,SOP,5,68,5.0,2.65
izgubljene zoge,2011,v gosteh,Brose Baskets,BAM,5,63,5.0,2.52
izgubljene zoge,2011,v gosteh,Caja Laboral,BAS,5,53,5.0,2.12
izgubljene zoge,2012,v gosteh,Panathinaikos Athens,PAN,15,234,15.0,3.09
izgubljene zoge,2012,v gosteh,Anadolu Efes Istanbul,IST,15,206,15.0,2.74
izgubljene zoge,2012,v gosteh,FC Barcelona Regal,BAR,15,193,15.0,2.55
izgubljene zoge,2012,v gosteh,CSKA Moscow,CSK,14,190,14.0,2.67
izgubljene zoge,2012,v gosteh,Laboral Kutxa Vitoria,BAS,14,184,14.0,2.63
izgubljene zoge,2012,v gosteh,Alba Berlin,BER,12,179,12.0,2.98
izgubljene zoge,2012,v gosteh,Olympiacos Piraeus,OLY,15,179,15.0,2.39
izgubljene zoge,2012,v gosteh,Maccabi Electra Tel Aviv,TEL,14,179,14.0,2.56
izgubljene zoge,2012,v gosteh,Besiktas JK Istanbul,BES,12,177,12.0,2.95
izgubljene zoge,2012,v gosteh,Zalgiris Kaunas,ZAL,12,171,12.0,2.76
izgubljene zoge,2012,v gosteh,Real Madrid,MAD,15,170,15.0,2.25
izgubljene zoge,2012,v gosteh,Fenerbahce Ulker Istanbul,ULK,12,163,12.0,2.72
izgubljene zoge,2012,v gosteh,Khimki Moscow Region,KHI,12,161,12.0,2.68
izgubljene zoge,2012,v gosteh,Brose Baskets Bamberg,BAM,12,158,12.0,2.61
izgubljene zoge,2012,v gosteh,Unicaja Malaga,MAL,12,152,12.0,2.53
izgubljene zoge,2012,v gosteh,Montepaschi Siena,SIE,12,139,12.0,2.27
izgubljene zoge,2012,v gosteh,Partizan mt:s Belgrade,PAR,5,90,5.0,3.51
